country_code,country_name,year,gcf_const_2015_usd,gcf_curr_usd,gcf_pct_gdp,gdp_const_2015_usd,gdp_curr_usd,gdp_growth_annual_pct,gdp_pc_const_2015_usd,gdp_pc_curr_usd,gdp_pc_growth_annual_pct,gfcf_const_2015_usd,gfcf_curr_usd,gfcf_pct_gdp,population_total,delta_gdp_const_2015_usd,icor_gfcf_annual,icor_gcf_annual,icor_marginal_annual,gdp_growth_5yr_ma,gdp_pc_growth_5yr_ma,gfcf_pct_5yr_ma,icor_gfcf_5yr_smoothed
IND,India,1990,101998826230.264,87743461242.1094,27.3361977013687,465242841650.512,320979026420.035,5.53345456306495,537.870269536103,371.085936203765,3.2235163449005,98391571850.7628,83718295868.5684,26.0821701661635,864972221.0,24394161412.824036,4.713541941820289,4.940168458928726,4.033406608477971,5.970100123114707,3.60487136006835,24.315100172929583,4.072812795682891
IND,India,1991,85152815231.0168,67905847731.926,25.1405052782292,470159674240.679,270105341879.226,1.05683143296179,531.898397833351,305.574055928592,-1.11028105492854,90811846850.8409,66403598831.0915,24.584333789586,883927600.0,4916832590.166992,23.26230373436939,23.788566931409733,18.46958284332325,5.226153575609173,2.905666502473244,24.651783933553283,4.717003351873335
IND,India,1992,96158360731.2785,79084882875.8473,27.44020415513,495935689516.747,288208070278.013,5.48239602167003,549.235069964895,319.182472626315,3.25939544134066,100437906942.161,72309963480.4499,25.0894998917615,902957070.0,25776015276.067993,4.576374963171452,5.005148122585142,3.896564533596223,5.529561653162028,3.2333554382367935,24.78095925951256,4.481541361482388
IND,India,1993,98373120107.4086,63445946163.9591,22.716410511618,519496484318.718,279295648982.529,4.7507762195799,563.372872336747,302.884806246174,2.57408951922086,99608127916.4845,66103013543.2141,23.6677562948176,922118387.0,23560794801.97101,4.981871424983786,4.781620826086134,4.22770660980213,4.55416031310834,2.310548865529298,24.80011474128002,5.445595463536342
IND,India,1994,117533154772.872,86106556408.0966,26.3101665553988,554089360742.694,327274843459.429,6.65892406747307,588.727892180632,347.73421473994,4.50057521206482,105344556778.808,76447764811.0753,23.3588882063134,941163767.0,34592876423.97595,3.5079072789574,3.951113766849573,3.0452673402375643,4.696476460949947,2.4894590925196605,24.5565296697284,5.228713456547677
IND,India,1995,126677783504.139,105030596995.344,29.1523371515588,596058814159.964,360281909643.489,7.57449184027195,620.699954336366,375.17600537305,5.43070280521438,118112446079.149,90563784414.7983,25.1369225017193,960301044.0,41969453417.27002,3.3186282369559987,3.8487515421908665,2.8142478984619532,5.104683916391347,2.9308963845824363,24.36748013683956,4.773553178992061
IND,India,1996,127829387949.303,89420392519.4172,22.7592531809279,641058406951.43,392896866204.516,7.54952224888829,654.355928434052,401.046754673579,5.42226141029292,123667339707.968,96357120054.4483,24.5247871242351,979678458.0,44999592791.466064,3.248521736305435,3.0146613826165396,2.748187973190301,6.403222079576648,4.237404877626728,24.35557080376938,3.803642994275104
IND,India,1997,146850657861.756,106847742358.73,25.6927329065132,667020123970.576,415867563592.829,4.04982084902483,667.598423093399,416.228116203753,2.02374488927428,134919118619.395,105422644244.087,25.3500521496081,999133762.0,25961717019.145996,6.259549025659301,6.344165301213222,5.196848826288961,6.116707045047608,3.9902747672134518,24.4076812553387,3.990330266855003
IND,India,1998,152400414243.866,105234050234.063,24.9753699423901,708271422045.356,421351317224.941,6.18441582080355,695.293709337082,413.630864056851,4.1484948564368,149246040757.49,107270853380.621,25.4587677777102,1018665080.0,41251298074.77991,4.116600260297877,4.038436396591621,3.6179719844679403,6.403434965292338,4.30515583465664,24.76588355191722,3.8675935160038866
IND,India,1999,179276049634.946,142042225086.271,30.9580879683861,770923380748.906,458821052615.79,8.84575556114116,742.53920839812,441.927991436397,6.79504192639435,174231612235.119,126336800901.091,27.5350924245587,1038225823.0,62651958703.55005,3.1128027712543407,3.4997675161162043,2.780944376528271,6.840801264025956,4.764049177522546,25.60112439556628,3.742416042722381
IND,India,2000,169369763409.71,120271401428.678,25.677316683955,800534479629.68,468395521654.458,3.84099115686554,756.704109533187,442.750218937263,1.90763005843495,171105928742.795,121884874869.223,26.0217848451461,1057922733.0,29611098880.774048,6.774757811830348,6.685075709705383,5.778439004635894,6.094101127344674,4.05943462816666,25.778096864251637,4.230008056246958
IND,India,2001,177103830739.327,145184897910.805,29.9078889827325,839151992858.488,485440139204.171,4.82396626397303,778.507377522499,450.357900514128,2.88134658113091,209074720249.123,145303445579.778,29.9323096392457,1077898575.0,38617513228.80798,6.204916867431279,6.199854506880464,5.413987146462785,5.548989930361622,3.551251662334258,26.85960136725376,4.840448749111957
IND,India,2002,190493589446.873,155775784776.875,30.2513001207186,871073127574.186,514939140318.756,3.80397532120038,793.615912901002,469.149928973927,1.94070548523048,207574913684.35,145895259683.575,28.3325248092936,1097600380.0,31921134715.697998,7.448135809764667,7.9525489958153885,6.502742322072591,5.499820824796732,3.534643781525498,27.45609589919086,4.992180068012599
IND,India,2003,220409611812.357,187413068492.144,30.8396999424416,939542798331.655,607700687237.318,7.86038147545045,841.278894562408,544.143133545002,6.00579964269848,218194454914.321,172190930544.337,28.3348257062433,1116803006.0,68469670757.468994,3.604764704453423,3.9234355277488984,3.186731475417812,5.835013955726112,3.9061047387778336,28.03130748489748,4.803982937759615
IND,India,2004,281090319477.226,248887728627.02,35.0964917017773,1013982178696.23,709152728830.775,7.92293661307978,892.596614580718,624.258826510066,6.09996522556324,243186386319.839,217767622880.795,30.7081414238993,1135991513.0,74439380364.57495,3.875853477510345,4.429732738721824,3.266905032374091,5.650450166113836,3.767089398611612,28.6659172847656,5.073209468632643
IND,India,2005,335269753861.197,307055400956.369,37.4282640165983,1094324353137.75,820383763511.445,7.92343062131789,947.732565644272,710.488080408949,6.17702892470105,283169224039.133,268719466729.103,32.7553370362813,1154676322.0,80342174441.52002,4.13398420479047,4.723744777407153,3.5245402057825563,6.466938059004306,4.620969171864831,30.012627722992637,4.640933228238401
IND,India,2006,369245532657.041,366687312639.919,38.9985063717532,1182534912725.95,940259888787.721,8.06073257305057,1008.23275344818,801.668353659022,6.38367720990838,322456437167.422,315785264190.765,33.5848915769349,1172878890.0,88210559588.19995,4.16648130583307,4.83808463043878,3.6555310234145417,7.114291320819814,5.321435297620326,30.743144110530476,4.321322071892299
IND,India,2007,459371838393.738,510430648406.794,41.9507982267334,1273126725470.22,1216736438834.96,7.66081506510766,1069.24696812234,1021.88707706826,6.05160013553237,375110021905.153,435748337900.115,35.8128781215224,1190676021.0,90591812744.27002,4.67481303453435,5.47602283441153,4.140661396897358,7.88565926960127,6.143614227680705,32.23921477297624,4.08833474421808
IND,India,2008,423741611187.067,460644521506.104,38.4224196528192,1312424303400.29,1198895139005.92,3.08669805950082,1086.50605251005,992.519584923828,1.61413451730577,387111067148.485,416231927051.965,34.7179593535669,1207930964.0,39297577930.07007,11.247604619669692,12.447741538747351,9.850761485538577,6.930922586411343,5.2652812026021625,33.515841502440956,4.835696991934607
IND,India,2009,478165772173.632,526782184418.779,39.2567917551336,1415605643151.34,1341888016994.9,7.8618888330338,1155.10163273817,1094.94974598436,6.31340985810947,416829118260.316,455592813348.046,33.9516269299674,1225524753.0,103181339751.05005,4.3185076323275755,4.993302829491284,4.039772300553735,6.918713030402148,5.307970129111408,34.16453860365458,4.937990411443438
IND,India,2010,574382131314.948,666654093364.027,39.7856241847736,1535897931719.55,1675615519484.96,8.49758470165625,1235.15939132939,1347.51939071367,6.93079780360446,462872670734.466,556807282880.028,33.2300146665612,1243481564.0,120292288568.20996,3.9105246765100676,4.681992069701765,3.847899780142606,7.03354384646982,5.45872390489209,34.25947412971056,4.8708694901938525
IND,India,2011,586896844687.175,721753910094.54,39.590421855219,1616399198833.97,1823051829894.55,5.24131620024293,1281.61054354937,1445.46127486037,3.76074153231241,518847632198.934,625551370081.665,34.3134166469557,1261224954.0,80501267114.41992,6.546717529723795,7.553526698767768,6.4452107500553195,6.469660571908291,4.934136769372897,34.405179143714726,5.317926460176963
IND,India,2012,627648086907.11,700851783791.42,38.3474156730403,1704596203504.08,1827637590410.41,5.45638755164772,1333.09626557649,1429.32199520032,4.01726735834531,544473914757.747,611105980816.668,33.4369343256634,1278674502.0,88197004670.1101,6.128035079833381,7.027986064050775,6.173383288857527,6.028775069216303,4.527270213935483,33.92999038454292,5.628007347262596
IND,India,2013,594696998801.229,631716032985.4,34.0231978997548,1813453530765.84,1856721507621.58,6.38610640091713,1399.4537980281,1432.84397512195,4.97769997299568,552977528627.17,581075865322.952,31.2958008477695,1295829511.0,108857327261.76001,4.900607488042323,5.3276904210159435,5.079837458230733,6.688656737499565,5.1999833050734665,33.24555868338344,4.970438757455462
IND,India,2014,631177826070.191,698763898362.984,34.2678056268836,1947834564909.58,2039126479154.52,7.41022760516977,1484.31640682961,1553.88396075118,6.06398074170735,567372901989.407,613374078859.467,30.0802370588503,1312277191.0,134381034143.73999,4.0592865241905285,4.624393129703135,4.222120372898154,6.598324491926759,5.150097481793042,32.47128070916002,4.921140321136005
IND,India,2015,675603796764.315,675603796764.315,32.1167301358276,2103588360044.94,2103588360044.94,7.99625378567987,1583.99815907985,1583.99815907985,6.71566734636781,604427075366.936,604427075366.936,28.7331441287317,1328024498.0,155753795135.35986,3.5933256871097052,4.016472087634837,3.8806571283971016,6.498058308731484,5.107071390345712,31.571906601594122,4.858667789910525
IND,India,2016,741747333237.434,692401963751.449,30.172690580036,2277267041549.85,2294796885663.16,8.25630550176662,1694.46534973787,1707.50892912243,6.97394690926852,655552238064.464,646867394694.409,28.1884378846659,1343944296.0,173678681504.91016,3.4141708877698815,3.654502679628301,3.7745118306067433,7.101056169036221,5.749712465736934,30.346910849136158,4.273577074557198
IND,India,2017,849036072301.316,821484338748.471,30.9821728344733,2432016068498.23,2651474262755.45,6.79538341902422,1788.69770318481,1950.10468280866,5.5611850346496,706699366177.944,747127475823.859,28.1778136155632,1359657400.0,154749026948.37988,4.146611291524354,4.559297235198859,4.56674513639223,7.368855342511521,6.058496000997792,29.29508670711612,3.975527452426756
IND,India,2018,901294474346.12,874214432208.492,32.3432182154485,2588974770244.48,2702929641648.74,6.45385134495295,1883.35772705055,1966.25455171679,5.29211971912275,785871380821.785,796366002399.328,29.4630681512508,1374659064.0,156958701746.25,4.565191631550601,5.011460054892896,5.006867233728,7.3824043313186865,6.121379950223206,28.92854016781238,3.9185797566095926
IND,India,2019,846901208573.139,853409661240.451,30.0961975685688,2689205295885.26,2835606256558.19,3.87143694070524,1936.03067741063,2041.42863698585,2.79675759966057,794883609043.541,806858839433.266,28.4545443348195,1389030312.0,100230525640.77979,7.3498664115231795,7.7739087655361185,7.930554129710507,6.674646198425779,5.46793532181385,28.60340162300622,4.2853809434502095
IND,India,2020,757490720046.078,773630845204.822,28.9223840080659,2533830417086.36,2674851578587.27,-5.77772470687303,1806.50110583865,1907.04251637669,-6.69047102834244,738477753555.943,730885041606.85,27.3243213738562,1402617695.0,-155374878798.8999,-4.729252908390028,-5.005843212581691,-4.752877423072665,3.9198504999151993,2.7867076468718004,28.32163707203112,7.2251829687494
IND,India,2021,949856697111.71,1017195001183.23,32.1158221755014,2779348258938.28,3167270623260.47,9.68959249191741,1965.30943437472,2239.61384367482,8.79093447675136,867868706472.122,936816398158.319,29.5780345158487,1414203896.0,245517841851.91992,3.0525571163618355,3.314465722092118,3.5348498501203136,4.206507897945357,3.1501051603683683,28.59955639826768,6.79888332367971
IND,India,2022,982692988729.045,1118362211658.41,34.4117962357355,2990839011962.06,3249938492013.47,7.6093649776932,2098.21124476122,2279.98145719369,6.76238601728318,941161453067.492,1051909283642.0,32.3670520604315,1425423212.0,211490753023.78027,4.253581232509583,4.52229540002529,4.450130512144267,4.369304209679154,3.3903453568950845,29.43740408724134,6.737320789435942
IND,India,2023,1068212521817.41,1207976575397.55,34.504684353812,3206485223026.3,3500906030644.76,7.210224629335,2229.71491223037,2434.44826340989,6.26741791597422,1009423253895.84,1116775131527.77,31.8996031813541,1438069596.0,215646211064.23975,4.424217666058513,4.785521412665665,4.680922743387032,4.520578866555563,3.5854049962653773,29.924711093261998,6.619663537927171
IND,India,2024,1133166226726.6,1291685460935.73,34.3459060404746,3434122552914.77,3760813470500.86,7.09927893176518,2366.8328910323,2591.9916607122,6.14957446128288,1074125919425.71,1190050811692.66,31.6434415327216,1450935791.0,227637329888.4702,4.457275427105061,4.837942891185255,4.7185842495691395,5.1661472647675515,4.25596836858984,30.562490532842418,5.915915471723891
IND,India,2025,1206468840130.14,1368918097792.96,34.6030048968457,3693970992045.56,3956067115771.63,7.56666179284244,2523.43601851376,2702.47987141553,6.6165688365585,1150204050793.39,1253246368503.29,31.6790977460161,1463865525.0,259848439130.79004,4.186667597061419,4.573087293207402,4.426442023823185,7.835024564710645,6.917376341570028,31.4334458072744,4.011914136026102
